x,y,R,G,B,Value,Domain
1597,128,216,226,25,1.91,7
1598,128,216,226,25,1.91,7
1599,128,216,226,25,1.91,7
1600,128,216,226,25,1.91,7
1601,128,216,226,25,1.91,7
1602,128,216,226,25,1.91,7
1603,128,216,226,25,1.91,7
1604,128,216,226,25,1.91,7
1605,128,216,226,25,1.91,7
1606,128,216,226,25,1.91,7
1607,128,216,226,25,1.91,7
1608,128,216,226,25,1.91,7
1609,128,216,226,25,1.91,7
1610,128,216,226,25,1.91,7
1611,128,216,226,25,1.91,7
1612,128,216,226,25,1.91,7
1613,128,216,226,25,1.91,7
1614,128,216,226,25,1.91,7
1615,128,216,226,25,1.91,7
1616,128,216,226,25,1.91,7
1617,128,216,226,25,1.91,7
1618,128,216,226,25,1.91,7
1619,128,216,226,25,1.91,7
1620,128,216,226,25,1.91,7
1621,128,216,226,25,1.91,7
1622,128,216,226,25,1.91,7
1623,128,216,226,25,1.91,7
1624,128,216,226,25,1.91,7
1625,128,216,226,25,1.91,7
1626,128,216,226,25,1.91,7
1627,128,216,226,25,1.91,7
1628,128,216,226,25,1.91,7
1629,128,216,226,25,1.91,7
1630,128,216,226,25,1.91,7
1631,128,216,226,25,1.91,7
1632,128,216,226,25,1.91,7
1633,128,204,213,23,1.91,7
792,129,91,200,98,1.88,8
793,129,91,200,98,1.88,8
794,129,91,200,98,1.88,8
795,129,91,200,98,1.88,8
796,129,94,201,97,1.88,8
797,129,94,201,97,1.88,8
798,129,94,201,97,1.88,8
799,129,94,201,97,1.88,8
800,129,94,201,97,1.88,8
801,129,94,201,97,1.88,8
802,129,94,201,97,1.88,8
803,129,94,201,97,1.88,8
804,129,94,201,97,1.88,8
805,129,94,201,97,1.88,8
806,129,94,201,97,1.88,8
807,129,94,201,97,1.88,8
1594,129,204,213,23,1.91,7
1595,129,216,226,25,1.91,7
1596,129,216,226,25,1.91,7
1597,129,216,226,25,1.91,7
1598,129,216,226,25,1.91,7
1599,129,216,226,25,1.91,7
1600,129,216,226,25,1.91,7
1601,129,216,226,25,1.91,7
1602,129,216,226,25,1.91,7
1603,129,216,226,25,1.91,7
1604,129,216,226,25,1.91,7
1605,129,216,226,25,1.91,7
1606,129,216,226,25,1.91,7
1607,129,216,226,25,1.91,7
1608,129,216,226,25,1.91,7
1609,129,216,226,25,1.91,7
1610,129,216,226,25,1.91,7
1611,129,216,226,25,1.91,7
1612,129,216,226,25,1.91,7
1613,129,216,226,25,1.91,7
1614,129,216,226,25,1.91,7
1615,129,216,226,25,1.91,7
1616,129,216,226,25,1.91,7
1617,129,216,226,25,1.91,7
1618,129,216,226,25,1.91,7
1619,129,216,226,25,1.91,7
1620,129,216,226,25,1.91,7
1621,129,216,226,25,1.91,7
1622,129,216,226,25,1.91,7
1623,129,216,226,25,1.91,7
1624,129,216,226,25,1.91,7
1625,129,216,226,25,1.91,7
1626,129,216,226,25,1.91,7
1627,129,216,226,25,1.91,7
1628,129,216,226,25,1.91,7
1629,129,216,226,25,1.91,7
1630,129,216,226,25,1.91,7
1631,129,216,226,25,1.91,7
1632,129,216,226,25,1.91,7
1633,129,204,213,23,1.91,7
1594,130,204,213,23,1.91,7
1595,130,216,226,25,1.91,7
1596,130,216,226,25,1.91,7
1597,130,216,226,25,1.91,7
1598,130,216,226,25,1.91,7
1599,130,216,226,25,1.91,7
1600,130,216,226,25,1.91,7
1601,130,216,226,25,1.91,7
1602,130,216,226,25,1.91,7
1603,130,216,226,25,1.91,7
1604,130,216,226,25,1.91,7
1605,130,216,226,25,1.91,7
1606,130,216,226,25,1.91,7
1607,130,216,226,25,1.91,7
1608,130,216,226,25,1.91,7
1609,130,216,226,25,1.91,7
1610,130,216,226,25,1.91,7
1611,130,216,226,25,1.91,7
1612,130,216,226,25,1.91,7
1613,130,216,226,25,1.91,7
1614,130,216,226,25,1.91,7
1615,130,216,226,25,1.91,7
1616,130,216,226,25,1.91,7
1617,130,216,226,25,1.91,7
1618,130,216,226,25,1.91,7
1619,130,216,226,25,1.91,7
1620,130,216,226,25,1.91,7
1621,130,216,226,25,1.91,7
1622,130,216,226,25,1.91,7
1623,130,216,226,25,1.91,7
1624,130,216,226,25,1.91,7
1625,130,216,226,25,1.91,7
1626,130,216,226,25,1.91,7
1627,130,216,226,25,1.91,7
1628,130,216,226,25,1.91,7
1629,130,216,226,25,1.91,7
1630,130,216,226,25,1.91,7
1631,130,216,226,25,1.91,7
1632,130,216,226,25,1.91,7
1633,130,204,213,23,1.91,7
1594,131,201,213,24,1.91,7
1595,131,213,226,26,1.91,7
1596,131,213,226,26,1.91,7
1597,131,213,226,26,1.91,7
1598,131,213,226,26,1.91,7
1599,131,213,226,26,1.91,7
1600,131,213,226,26,1.91,7
1601,131,213,226,26,1.91,7
1602,131,213,226,26,1.91,7
1603,131,213,226,26,1.91,7
1604,131,213,226,26,1.91,7
1605,131,213,226,26,1.91,7
1606,131,213,226,26,1.91,7
1607,131,213,226,26,1.91,7
1608,131,213,226,26,1.91,7
1609,131,213,226,26,1.91,7
1610,131,213,226,26,1.91,7
1611,131,213,226,26,1.91,7
1612,131,213,226,26,1.91,7
1613,131,213,226,26,1.91,7
1614,131,213,226,26,1.91,7
1615,131,213,226,26,1.91,7
1616,131,213,226,26,1.91,7
1617,131,213,226,26,1.91,7
1618,131,213,226,26,1.91,7
1619,131,213,226,26,1.91,7
1620,131,213,226,26,1.91,7
1621,131,213,226,26,1.91,7
1622,131,213,226,26,1.91,7
1623,131,213,226,26,1.91,7
1624,131,213,226,26,1.91,7
1625,131,213,226,26,1.91,7
1626,131,213,226,26,1.91,7
1627,131,213,226,26,1.91,7
1628,131,213,226,26,1.91,7
1629,131,213,226,26,1.91,7
1630,131,213,226,26,1.91,7
1631,131,213,226,26,1.91,7
1632,131,213,226,26,1.91,7
1633,131,201,213,24,1.91,7
1594,132,201,213,24,1.91,7
1595,132,213,226,26,1.91,7
1596,132,213,226,26,1.91,7
1597,132,213,226,26,1.91,7
1598,132,213,226,26,1.91,7
1599,132,213,226,26,1.91,7
1600,132,213,226,26,1.91,7
1601,132,213,226,26,1.91,7
1602,132,213,226,26,1.91,7
1603,132,213,226,26,1.91,7
1604,132,213,226,26,1.91,7
1605,132,213,226,26,1.91,7
1606,132,213,226,26,1.91,7
1607,132,213,226,26,1.91,7
1608,132,213,226,26,1.91,7
1609,132,213,226,26,1.91,7
1610,132,213,226,26,1.91,7
1611,132,213,226,26,1.91,7
1612,132,213,226,26,1.91,7
1613,132,213,226,26,1.91,7
1614,132,213,226,26,1.91,7
1615,132,213,226,26,1.91,7
1616,132,213,226,26,1.91,7
1617,132,213,226,26,1.91,7
1618,132,213,226,26,1.91,7
1619,132,213,226,26,1.91,7
1620,132,213,226,26,1.91,7
1621,132,213,226,26,1.91,7
1622,132,213,226,26,1.91,7
1623,132,213,226,26,1.91,7
1624,132,213,226,26,1.91,7
1625,132,213,226,26,1.91,7
1626,132,213,226,26,1.91,7
1627,132,213,226,26,1.91,7
1628,132,213,226,26,1.91,7
1629,132,213,226,26,1.91,7
1630,132,213,226,26,1.91,7
1631,132,213,226,26,1.91,7
1632,132,213,226,26,1.91,7
1633,132,201,213,24,1.91,7
1594,133,201,213,24,1.91,7
1595,133,213,226,26,1.91,7
1596,133,213,226,26,1.91,7
1597,133,213,226,26,1.91,7
1598,133,213,226,26,1.91,7
1599,133,213,226,26,1.91,7
1600,133,213,226,26,1.91,7
1601,133,213,226,26,1.91,7
1602,133,213,226,26,1.91,7
1603,133,213,226,26,1.91,7
1604,133,213,226,26,1.91,7
1605,133,213,226,26,1.91,7
1606,133,213,226,26,1.91,7
1607,133,213,226,26,1.91,7
1608,133,213,226,26,1.91,7
1609,133,213,226,26,1.91,7
1610,133,213,226,26,1.91,7
1611,133,213,226,26,1.91,7
1612,133,213,226,26,1.91,7
1613,133,213,226,26,1.91,7
1614,133,213,226,26,1.91,7
1615,133,213,226,26,1.91,7
1616,133,213,226,26,1.91,7
1617,133,213,226,26,1.91,7
1618,133,213,226,26,1.91,7
1619,133,213,226,26,1.91,7
1620,133,213,226,26,1.91,7
1621,133,213,226,26,1.91,7
1622,133,213,226,26,1.91,7
1623,133,213,226,26,1.91,7
1624,133,213,226,26,1.91,7
1625,133,213,226,26,1.91,7
1626,133,213,226,26,1.91,7
1627,133,213,226,26,1.91,7
1628,133,213,226,26,1.91,7
1629,133,213,226,26,1.91,7
1630,133,213,226,26,1.91,7
1631,133,213,226,26,1.91,7
1632,133,213,226,26,1.91,7
1633,133,201,213,24,1.91,7
1595,134,210,226,27,1.91,7
1596,134,210,226,27,1.91,7
1597,134,210,226,27,1.91,7
1598,134,210,226,27,1.91,7
1599,134,210,226,27,1.91,7
1600,134,210,226,27,1.91,7
1601,134,210,226,27,1.91,7
1602,134,210,226,27,1.91,7
1603,134,210,226,27,1.91,7
1604,134,210,226,27,1.91,7
1605,134,210,226,27,1.91,7
1606,134,210,226,27,1.91,7
1607,134,210,226,27,1.91,7
1608,134,210,226,27,1.91,7
1609,134,210,226,27,1.91,7
1610,134,210,226,27,1.91,7
1611,134,210,226,27,1.91,7
1612,134,210,226,27,1.91,7
1613,134,210,226,27,1.91,7
1614,134,210,226,27,1.91,7
1615,134,210,226,27,1.91,7
1616,134,210,226,27,1.91,7
1617,134,210,226,27,1.91,7
1618,134,210,226,27,1.91,7
1619,134,210,226,27,1.91,7
1620,134,210,226,27,1.91,7
1621,134,210,226,27,1.91,7
1622,134,210,226,27,1.91,7
1623,134,210,226,27,1.91,7
1624,134,210,226,27,1.91,7
1625,134,210,226,27,1.91,7
1626,134,210,226,27,1.91,7
1627,134,210,226,27,1.91,7
1628,134,210,226,27,1.91,7
1629,134,210,226,27,1.91,7
1630,134,210,226,27,1.91,7
1631,134,210,226,27,1.91,7
1632,134,210,226,27,1.91,7
1595,135,210,226,27,1.91,7
1596,135,210,226,27,1.91,7
1597,135,210,226,27,1.91,7
1598,135,210,226,27,1.91,7
1599,135,210,226,27,1.91,7
1600,135,210,226,27,1.91,7
1601,135,210,226,27,1.91,7
1602,135,210,226,27,1.91,7
1603,135,210,226,27,1.91,7
1604,135,210,226,27,1.91,7
1605,135,210,226,27,1.91,7
1606,135,210,226,27,1.91,7
1607,135,210,226,27,1.91,7
1608,135,210,226,27,1.91,7
1609,135,210,226,27,1.91,7
1610,135,210,226,27,1.91,7
1611,135,210,226,27,1.91,7
1612,135,210,226,27,1.91,7
1613,135,210,226,27,1.91,7
1614,135,210,226,27,1.91,7
1615,135,210,226,27,1.91,7
1616,135,210,226,27,1.91,7
1617,135,210,226,27,1.91,7
1618,135,210,226,27,1.91,7
1619,135,210,226,27,1.91,7
1620,135,210,226,27,1.91,7
1621,135,210,226,27,1.91,7
1622,135,210,226,27,1.91,7
1623,135,210,226,27,1.91,7
1624,135,210,226,27,1.91,7
1625,135,210,226,27,1.91,7
1626,135,210,226,27,1.91,7
1627,135,210,226,27,1.91,7
1628,135,210,226,27,1.91,7
1629,135,210,226,27,1.91,7
1630,135,210,226,27,1.91,7
1631,135,210,226,27,1.91,7
1632,135,210,226,27,1.91,7
1595,136,210,226,27,1.91,7
1596,136,210,226,27,1.91,7
1597,136,210,226,27,1.91,7
1598,136,210,226,27,1.91,7
1599,136,210,226,27,1.91,7
1600,136,210,226,27,1.91,7
1601,136,210,226,27,1.91,7
1602,136,210,226,27,1.91,7
1603,136,210,226,27,1.91,7
1604,136,210,226,27,1.91,7
1605,136,210,226,27,1.91,7
1606,136,210,226,27,1.91,7
1607,136,210,226,27,1.91,7
1608,136,210,226,27,1.91,7
1609,136,210,226,27,1.91,7
1610,136,210,226,27,1.91,7
1611,136,210,226,27,1.91,7
1612,136,210,226,27,1.91,7
1613,136,210,226,27,1.91,7
1614,136,210,226,27,1.91,7
1615,136,210,226,27,1.91,7
1616,136,210,226,27,1.91,7
1617,136,210,226,27,1.91,7
1618,136,210,226,27,1.91,7
1619,136,210,226,27,1.91,7
1620,136,210,226,27,1.91,7
1621,136,210,226,27,1.91,7
1622,136,210,226,27,1.91,7
1623,136,210,226,27,1.91,7
1624,136,210,226,27,1.91,7
1625,136,210,226,27,1.91,7
1626,136,210,226,27,1.91,7
1627,136,210,226,27,1.91,7
1628,136,210,226,27,1.91,7
1629,136,210,226,27,1.91,7
1630,136,210,226,27,1.91,7
1631,136,210,226,27,1.91,7
1632,136,210,226,27,1.91,7
1595,137,208,225,28,1.91,7
1596,137,208,225,28,1.91,7
1597,137,208,225,28,1.91,7
1598,137,208,225,28,1.91,7
1599,137,208,225,28,1.91,7
1600,137,208,225,28,1.91,7
1601,137,208,225,28,1.91,7
1602,137,208,225,28,1.91,7
1603,137,208,225,28,1.91,7
1604,137,208,225,28,1.91,7
1605,137,208,225,28,1.91,7
1606,137,208,225,28,1.91,7
1607,137,208,225,28,1.91,7
1608,137,208,225,28,1.91,7
1609,137,208,225,28,1.91,7
1610,137,208,225,28,1.91,7
1611,137,208,225,28,1.91,7
1612,137,208,225,28,1.91,7
1613,137,208,225,28,1.91,7
1614,137,208,225,28,1.91,7
1615,137,208,225,28,1.91,7
1616,137,208,225,28,1.91,7
1617,137,208,225,28,1.91,7
1618,137,208,225,28,1.91,7
1619,137,208,225,28,1.91,7
1620,137,208,225,28,1.91,7
1621,137,208,225,28,1.91,7
1622,137,208,225,28,1.91,7
1623,137,208,225,28,1.91,7
1624,137,208,225,28,1.91,7
1625,137,208,225,28,1.91,7
1626,137,208,225,28,1.91,7
1627,137,208,225,28,1.91,7
1628,137,208,225,28,1.91,7
1629,137,208,225,28,1.91,7
1630,137,208,225,28,1.91,7
1631,137,208,225,28,1.91,7
1632,137,208,225,28,1.91,7
1595,138,208,225,28,1.91,7
1596,138,208,225,28,1.91,7
1597,138,208,225,28,1.91,7
1598,138,208,225,28,1.91,7
1599,138,208,225,28,1.91,7
1600,138,208,225,28,1.91,7
1601,138,208,225,28,1.91,7
1602,138,208,225,28,1.91,7
1603,138,208,225,28,1.91,7
1604,138,208,225,28,1.91,7
1605,138,208,225,28,1.91,7
1606,138,208,225,28,1.91,7
1607,138,208,225,28,1.91,7
1608,138,208,225,28,1.91,7
1609,138,208,225,28,1.91,7
1610,138,208,225,28,1.91,7
1611,138,208,225,28,1.91,7
1612,138,208,225,28,1.91,7
1613,138,208,225,28,1.91,7
1614,138,208,225,28,1.91,7
1615,138,208,225,28,1.91,7
1616,138,208,225,28,1.91,7
1617,138,208,225,28,1.91,7
1618,138,208,225,28,1.91,7
1619,138,208,225,28,1.91,7
1620,138,208,225,28,1.91,7
1621,138,208,225,28,1.91,7
1622,138,208,225,28,1.91,7
1623,138,208,225,28,1.91,7
1624,138,208,225,28,1.91,7
1625,138,208,225,28,1.91,7
1626,138,208,225,28,1.91,7
1627,138,208,225,28,1.91,7
1628,138,208,225,28,1.91,7
1629,138,208,225,28,1.91,7
1630,138,208,225,28,1.91,7
1631,138,208,225,28,1.91,7
1632,138,208,225,28,1.91,7
1595,139,208,225,28,1.91,7
1596,139,208,225,28,1.91,7
1597,139,208,225,28,1.91,7
1598,139,208,225,28,1.91,7
1599,139,208,225,28,1.91,7
1600,139,208,225,28,1.91,7
1601,139,208,225,28,1.91,7
1602,139,208,225,28,1.91,7
1603,139,208,225,28,1.91,7
1604,139,208,225,28,1.91,7
1605,139,208,225,28,1.91,7
1606,139,208,225,28,1.91,7
1607,139,208,225,28,1.91,7
1608,139,208,225,28,1.91,7
1609,139,208,225,28,1.91,7
1610,139,208,225,28,1.91,7
1611,139,208,225,28,1.91,7
1612,139,208,225,28,1.91,7
1613,139,208,225,28,1.91,7
1614,139,208,225,28,1.91,7
1615,139,208,225,28,1.91,7
1616,139,208,225,28,1.91,7
1617,139,208,225,28,1.91,7
1618,139,208,225,28,1.91,7
1619,139,208,225,28,1.91,7
1620,139,208,225,28,1.91,7
1621,139,208,225,28,1.91,7
1622,139,208,225,28,1.91,7
1623,139,208,225,28,1.91,7
1624,139,208,225,28,1.91,7
1625,139,208,225,28,1.91,7
1626,139,208,225,28,1.91,7
1627,139,208,225,28,1.91,7
1628,139,208,225,28,1.91,7
1629,139,208,225,28,1.91,7
1630,139,208,225,28,1.91,7
1631,139,208,225,28,1.91,7
1632,139,208,225,28,1.91,7
1595,140,205,225,29,1.91,7
1596,140,205,225,29,1.91,7
1597,140,205,225,29,1.91,7
1598,140,205,225,29,1.91,7
1599,140,205,225,29,1.91,7
1600,140,205,225,29,1.91,7
1601,140,205,225,29,1.91,7
1602,140,205,225,29,1.91,7
1603,140,205,225,29,1.91,7
1604,140,205,225,29,1.91,7
1605,140,205,225,29,1.91,7
1606,140,205,225,29,1.91,7
1607,140,205,225,29,1.91,7
1608,140,205,225,29,1.91,7
1609,140,205,225,29,1.91,7
1610,140,205,225,29,1.91,7
1611,140,205,225,29,1.91,7
1612,140,205,225,29,1.91,7
1613,140,205,225,29,1.91,7
1614,140,205,225,29,1.91,7
1615,140,205,225,29,1.91,7
1616,140,205,225,29,1.91,7
1617,140,205,225,29,1.91,7
1618,140,205,225,29,1.91,7
1619,140,205,225,29,1.91,7
1620,140,205,225,29,1.91,7
1621,140,205,225,29,1.91,7
1622,140,205,225,29,1.91,7
1623,140,205,225,29,1.91,7
1624,140,205,225,29,1.91,7
1625,140,205,225,29,1.91,7
1626,140,205,225,29,1.91,7
1627,140,205,225,29,1.91,7
1628,140,205,225,29,1.91,7
1629,140,205,225,29,1.91,7
1630,140,205,225,29,1.91,7
1631,140,205,225,29,1.91,7
1632,140,205,225,29,1.91,7
1595,141,205,225,29,1.91,7
1596,141,205,225,29,1.91,7
1597,141,205,225,29,1.91,7
1598,141,205,225,29,1.91,7
1599,141,205,225,29,1.91,7
1600,141,205,225,29,1.91,7
1601,141,205,225,29,1.91,7
1602,141,205,225,29,1.91,7
1603,141,205,225,29,1.91,7
1604,141,205,225,29,1.91,7
1605,141,205,225,29,1.91,7
1606,141,205,225,29,1.91,7
1607,141,205,225,29,1.91,7
1608,141,205,225,29,1.91,7
1609,141,205,225,29,1.91,7
1610,141,205,225,29,1.91,7
1611,141,205,225,29,1.91,7
1612,141,205,225,29,1.91,7
1613,141,205,225,29,1.91,7
1614,141,205,225,29,1.91,7
1615,141,205,225,29,1.91,7
1616,141,205,225,29,1.91,7
1617,141,205,225,29,1.91,7
1618,141,205,225,29,1.91,7
1619,141,205,225,29,1.91,7
1620,141,205,225,29,1.91,7
1621,141,205,225,29,1.91,7
1622,141,205,225,29,1.91,7
1623,141,205,225,29,1.91,7
1624,141,205,225,29,1.91,7
1625,141,205,225,29,1.91,7
1626,141,205,225,29,1.91,7
1627,141,205,225,29,1.91,7
1628,141,205,225,29,1.91,7
1629,141,205,225,29,1.91,7
1630,141,205,225,29,1.91,7
1631,141,205,225,29,1.91,7
1632,141,205,225,29,1.91,7
1595,142,205,225,29,1.91,7
1596,142,205,225,29,1.91,7
1597,142,205,225,29,1.91,7
1598,142,205,225,29,1.91,7
1599,142,205,225,29,1.91,7
1600,142,205,225,29,1.91,7
1601,142,205,225,29,1.91,7
1602,142,205,225,29,1.91,7
1603,142,205,225,29,1.91,7
1604,142,205,225,29,1.91,7
1605,142,205,225,29,1.91,7
1606,142,205,225,29,1.91,7
1607,142,205,225,29,1.91,7
1608,142,205,225,29,1.91,7
1609,142,205,225,29,1.91,7
1610,142,205,225,29,1.91,7
1611,142,205,225,29,1.91,7
1612,142,205,225,29,1.91,7
1613,142,205,225,29,1.91,7
1614,142,205,225,29,1.91,7
1615,142,205,225,29,1.91,7
1616,142,205,225,29,1.91,7
1617,142,205,225,29,1.91,7
1618,142,205,225,29,1.91,7
1619,142,205,225,29,1.91,7
1620,142,205,225,29,1.91,7
1621,142,205,225,29,1.91,7
1622,142,205,225,29,1.91,7
1623,142,205,225,29,1.91,7
1624,142,205,225,29,1.91,7
1625,142,205,225,29,1.91,7
1626,142,205,225,29,1.91,7
1627,142,205,225,29,1.91,7
1628,142,205,225,29,1.91,7
1629,142,205,225,29,1.91,7
1630,142,205,225,29,1.91,7
1631,142,205,225,29,1.91,7
1632,142,205,225,29,1.91,7
1595,143,205,225,29,1.91,7
1596,143,205,225,29,1.91,7
1597,143,205,225,29,1.91,7
1598,143,205,225,29,1.91,7
1599,143,205,225,29,1.91,7
1600,143,205,225,29,1.91,7
1601,143,205,225,29,1.91,7
1602,143,205,225,29,1.91,7
1603,143,205,225,29,1.91,7
1604,143,205,225,29,1.91,7
1605,143,205,225,29,1.91,7
1606,143,205,225,29,1.91,7
1607,143,205,225,29,1.91,7
1608,143,205,225,29,1.91,7
1609,143,205,225,29,1.91,7
1610,143,205,225,29,1.91,7
1611,143,205,225,29,1.91,7
1612,143,205,225,29,1.91,7
1613,143,205,225,29,1.91,7
1614,143,205,225,29,1.91,7
1615,143,205,225,29,1.91,7
1616,143,205,225,29,1.91,7
1617,143,205,225,29,1.91,7
1618,143,205,225,29,1.91,7
1619,143,205,225,29,1.91,7
1620,143,205,225,29,1.91,7
1621,143,205,225,29,1.91,7
1622,143,205,225,29,1.91,7
1623,143,205,225,29,1.91,7
1624,143,205,225,29,1.91,7
1625,143,205,225,29,1.91,7
1626,143,205,225,29,1.91,7
1627,143,205,225,29,1.91,7
1628,143,205,225,29,1.91,7
1629,143,205,225,29,1.91,7
1630,143,205,225,29,1.91,7
1631,143,205,225,29,1.91,7
1632,143,205,225,29,1.91,7
1595,144,202,225,31,1.91,7
1596,144,202,225,31,1.91,7
1597,144,202,225,31,1.91,7
1598,144,202,225,31,1.91,7
1599,144,202,225,31,1.91,7
1600,144,202,225,31,1.91,7
1601,144,202,225,31,1.91,7
1602,144,202,225,31,1.91,7
1603,144,202,225,31,1.91,7
1604,144,202,225,31,1.91,7
1605,144,202,225,31,1.91,7
1606,144,202,225,31,1.91,7
1607,144,202,225,31,1.91,7
1608,144,202,225,31,1.91,7
1609,144,202,225,31,1.91,7
1610,144,202,225,31,1.91,7
1611,144,202,225,31,1.91,7
1612,144,202,225,31,1.91,7
1613,144,202,225,31,1.91,7
1614,144,202,225,31,1.91,7
1615,144,202,225,31,1.91,7
1616,144,202,225,31,1.91,7
1617,144,202,225,31,1.91,7
1618,144,202,225,31,1.91,7
1619,144,202,225,31,1.91,7
1620,144,202,225,31,1.91,7
1621,144,202,225,31,1.91,7
1622,144,202,225,31,1.91,7
1623,144,202,225,31,1.91,7
1624,144,202,225,31,1.91,7
1625,144,202,225,31,1.91,7
1626,144,202,225,31,1.91,7
1627,144,202,225,31,1.91,7
1628,144,202,225,31,1.91,7
1629,144,202,225,31,1.91,7
1630,144,202,225,31,1.91,7
1631,144,202,225,31,1.91,7
1632,144,202,225,31,1.91,7
1595,145,202,225,31,1.91,7
1596,145,202,225,31,1.91,7
1597,145,202,225,31,1.91,7
1598,145,202,225,31,1.91,7
1599,145,202,225,31,1.91,7
1600,145,202,225,31,1.91,7
1601,145,202,225,31,1.91,7
1602,145,202,225,31,1.91,7
1603,145,202,225,31,1.91,7
1604,145,202,225,31,1.91,7
1605,145,202,225,31,1.91,7
1606,145,202,225,31,1.91,7
1607,145,202,225,31,1.91,7
1608,145,202,225,31,1.91,7
1609,145,202,225,31,1.91,7
1610,145,202,225,31,1.91,7
1611,145,202,225,31,1.91,7
1612,145,202,225,31,1.91,7
1613,145,202,225,31,1.91,7
1614,145,202,225,31,1.91,7
1615,145,202,225,31,1.91,7
1616,145,202,225,31,1.91,7
1617,145,202,225,31,1.91,7
1618,145,202,225,31,1.91,7
1619,145,202,225,31,1.91,7
1620,145,202,225,31,1.91,7
1621,145,202,225,31,1.91,7
1622,145,202,225,31,1.91,7
1623,145,202,225,31,1.91,7
1624,145,202,225,31,1.91,7
1625,145,202,225,31,1.91,7
1626,145,202,225,31,1.91,7
1627,145,202,225,31,1.91,7
1628,145,202,225,31,1.91,7
1629,145,202,225,31,1.91,7
1630,145,202,225,31,1.91,7
1631,145,202,225,31,1.91,7
1632,145,202,225,31,1.91,7
1595,146,202,225,31,1.91,7
1596,146,202,225,31,1.91,7
1597,146,202,225,31,1.91,7
1598,146,202,225,31,1.91,7
1599,146,202,225,31,1.91,7
1600,146,202,225,31,1.91,7
1601,146,202,225,31,1.91,7
1602,146,202,225,31,1.91,7
1603,146,202,225,31,1.91,7
1604,146,202,225,31,1.91,7
1605,146,202,225,31,1.91,7
1606,146,202,225,31,1.91,7
1607,146,202,225,31,1.91,7
1608,146,202,225,31,1.91,7
1609,146,202,225,31,1.91,7
1610,146,202,225,31,1.91,7
1611,146,202,225,31,1.91,7
1612,146,202,225,31,1.91,7
1613,146,202,225,31,1.91,7
1614,146,202,225,31,1.91,7
1615,146,202,225,31,1.91,7
1616,146,202,225,31,1.91,7
1617,146,202,225,31,1.91,7
1618,146,202,225,31,1.91,7
1619,146,202,225,31,1.91,7
1620,146,202,225,31,1.91,7
1621,146,202,225,31,1.91,7
1622,146,202,225,31,1.91,7
1623,146,202,225,31,1.91,7
1624,146,202,225,31,1.91,7
1625,146,202,225,31,1.91,7
1626,146,202,225,31,1.91,7
1627,146,202,225,31,1.91,7
1628,146,202,225,31,1.91,7
1629,146,202,225,31,1.91,7
1630,146,202,225,31,1.91,7
1631,146,202,225,31,1.91,7
1632,146,202,225,31,1.91,7
1239,165,91,200,98,1.88,11
1240,165,91,200,98,1.88,11
1241,165,91,200,98,1.88,11
1242,165,94,201,97,1.88,11
1243,165,94,201,97,1.88,11
1244,165,94,201,97,1.88,11
1245,165,94,201,97,1.88,11
1246,165,94,201,97,1.88,11
1247,165,94,201,97,1.88,11
1248,165,94,201,97,1.88,11
1249,165,91,200,98,1.88,11
1250,165,91,200,98,1.88,11
1251,165,91,200,98,1.88,11
1239,166,91,200,98,1.88,11
1240,166,91,200,98,1.88,11
1241,166,91,200,98,1.88,11
1242,166,94,201,97,1.88,11
1243,166,94,201,97,1.88,11
1244,166,94,201,97,1.88,11
1245,166,94,201,97,1.88,11
1246,166,94,201,97,1.88,11
1247,166,94,201,97,1.88,11
1248,166,94,201,97,1.88,11
1249,166,91,200,98,1.88,11
1250,166,91,200,98,1.88,11
1251,166,91,200,98,1.88,11
1239,167,91,200,98,1.88,11
1240,167,91,200,98,1.88,11
1241,167,91,200,98,1.88,11
1242,167,94,201,97,1.88,11
1243,167,94,201,97,1.88,11
1244,167,94,201,97,1.88,11
1245,167,94,201,97,1.88,11
1246,167,94,201,97,1.88,11
1247,167,94,201,97,1.88,11
1248,167,94,201,97,1.88,11
1249,167,91,200,98,1.88,11
1250,167,91,200,98,1.88,11
1251,167,91,200,98,1.88,11
1236,168,94,201,97,1.88,11
1237,168,94,201,97,1.88,11
1238,168,94,201,97,1.88,11
1239,168,96,201,96,1.88,11
1240,168,96,201,96,1.88,11
1241,168,96,201,96,1.88,11
1242,168,96,201,96,1.88,11
1243,168,96,201,96,1.88,11
1244,168,96,201,96,1.88,11
1245,168,96,201,96,1.88,11
1246,168,96,201,96,1.88,11
1247,168,96,201,96,1.88,11
1248,168,96,201,96,1.88,11
1249,168,94,201,97,1.88,11
1250,168,94,201,97,1.88,11
1251,168,94,201,97,1.88,11
1236,169,94,201,97,1.88,11
1237,169,94,201,97,1.88,11
1238,169,94,201,97,1.88,11
1239,169,96,201,96,1.88,11
1240,169,96,201,96,1.88,11
1241,169,96,201,96,1.88,11
1242,169,96,201,96,1.88,11
1243,169,96,201,96,1.88,11
1244,169,96,201,96,1.88,11
1245,169,96,201,96,1.88,11
1246,169,96,201,96,1.88,11
1247,169,96,201,96,1.88,11
1248,169,96,201,96,1.88,11
1249,169,94,201,97,1.88,11
1250,169,94,201,97,1.88,11
1251,169,94,201,97,1.88,11
1236,170,94,201,97,1.88,11
1237,170,94,201,97,1.88,11
1238,170,94,201,97,1.88,11
1239,170,96,201,96,1.88,11
1240,170,96,201,96,1.88,11
