Manifold,Volume,Homology_Rank,Torsion_Order_Proxy,Lambda_c
"v0177(0,0)",3.9843381122383423,2,1.0,3.9843381122383423
"v0178(0,0)",3.9893729743931288,1,1.0,3.9893729743931288
"v0179(0,0)",3.9901261295616974,1,1.0,3.9901261295616974
"v0180(0,0)",3.990955248828162,1,1.0,3.990955248828162
"v0181(0,0)",3.993990750515009,1,1.0,3.993990750515009
"v0182(0,0)",3.995499623684939,2,1.0,3.995499623684939
"v0183(0,0)",3.9954996236849394,1,1.0,3.9954996236849394
"v0184(0,0)",3.9955920950793935,1,1.0,3.9955920950793935
"v0185(0,0)",3.9961109816007956,1,1.0,3.9961109816007956
"v0186(0,0)",3.9982758034756714,1,1.0,3.9982758034756714
"v0187(0,0)",3.998275803475675,1,1.0,3.998275803475675
"t00000(0,0)",3.4345408859025635,2,1.0,3.4345408859025635
"t00001(0,0)",3.434540885902563,2,1.0,3.434540885902563
"t00002(0,0)",3.5116074364218246,2,1.0,3.5116074364218246
"t00003(0,0)",3.5142296039143766,1,1.0,3.5142296039143766
"t00004(0,0)",3.5575248840336657,2,1.0,3.5575248840336657
"t00005(0,0)",3.557524884033662,2,1.0,3.557524884033662
"t00006(0,0)",3.5644546992205126,2,1.0,3.5644546992205126
"t00007(0,0)",3.564454699220512,2,1.0,3.564454699220512
"t00008(0,0)",3.575972812120454,1,1.0,3.575972812120454
"t00009(0,0)",3.5764879586040523,1,1.0,3.5764879586040523
"t00010(0,0)",3.578758682721517,2,1.0,3.578758682721517
"t00011(0,0)",3.5787586827215163,2,1.0,3.5787586827215163
"t00012(0,0)",3.587712960810983,2,1.0,3.587712960810983
"t00013(0,0)",3.5877129608109795,2,1.0,3.5877129608109795
"t00014(0,0)",3.5963179643242333,2,1.0,3.5963179643242333
"t00015(0,0)",3.5963179643242356,2,1.0,3.5963179643242356
"t00016(0,0)",3.600467262784815,2,1.0,3.600467262784815
"t00017(0,0)",3.600467262784814,1,1.0,3.600467262784814
"t00018(0,0)",3.6031943188831694,2,1.0,3.6031943188831694
"t00019(0,0)",3.6031943188831685,2,1.0,3.6031943188831685
"t00020(0,0)",3.6066959727707477,1,1.0,3.6066959727707477
"t00021(0,0)",3.6071551040851406,1,1.0,3.6071551040851406
"t00022(0,0)",3.607897363069807,2,1.0,3.607897363069807
"t00023(0,0)",3.607897363069806,2,1.0,3.607897363069806
"t00024(0,0)",3.608257953302698,2,1.0,3.608257953302698
"t00025(0,0)",3.6082579533027,2,1.0,3.6082579533027
"t00026(0,0)",3.6095391745447722,2,1.0,3.6095391745447722
"t00027(0,0)",3.60953917454477,1,1.0,3.60953917454477
"t00028(0,0)",3.6154128764679547,2,1.0,3.6154128764679547
"t00029(0,0)",3.6159865763255925,1,1.0,3.6159865763255925
"t00030(0,0)",3.6174143814370447,2,1.0,3.6174143814370447
"t00031(0,0)",3.6174143814370447,2,1.0,3.6174143814370447
"t00032(0,0)",3.6181406884413243,2,1.0,3.6181406884413243
"t00033(0,0)",3.6181406884413247,2,1.0,3.6181406884413247
"t00034(0,0)",3.6183166034121106,1,1.0,3.6183166034121106
"t00035(0,0)",3.6187903924286715,1,1.0,3.6187903924286715
"t00036(0,0)",3.6209901172539234,2,1.0,3.6209901172539234
"t00037(0,0)",3.620990117253924,2,1.0,3.620990117253924
"t00038(0,0)",3.6235399731397355,2,1.0,3.6235399731397355
"t00039(0,0)",3.6235399731397364,2,1.0,3.6235399731397364
"t00040(0,0)",3.625160673973927,2,1.0,3.625160673973927
"t00041(0,0)",3.6251606739739266,2,1.0,3.6251606739739266
"t00042(0,0)",3.625960933716332,2,1.0,3.625960933716332
"t00043(0,0)",3.62596093371633,2,1.0,3.62596093371633
"t00044(0,0)",3.6265453413824322,1,1.0,3.6265453413824322
"t00045(0,0)",3.6267773619752735,2,1.0,3.6267773619752735
"t00046(0,0)",3.6286126398011116,1,1.0,3.6286126398011116
"t00047(0,0)",3.62890018456832,1,1.0,3.62890018456832
"t00048(0,0)",3.628928096954769,2,1.0,3.628928096954769
"t00049(0,0)",3.628928096954769,2,1.0,3.628928096954769
"t00050(0,0)",3.6297367463706367,2,1.0,3.6297367463706367
"t00051(0,0)",3.6298322726690824,1,1.0,3.6298322726690824
"t00052(0,0)",3.6300499987247234,2,1.0,3.6300499987247234
"t00053(0,0)",3.6300499987247212,2,1.0,3.6300499987247212
"t00054(0,0)",3.630690633403137,1,1.0,3.630690633403137
"t00055(0,0)",3.630865515516598,1,1.0,3.630865515516598
"t00056(0,0)",3.6314252506407345,2,1.0,3.6314252506407345
"t00057(0,0)",3.631632853998974,1,1.0,3.631632853998974
"t00058(0,0)",3.63247519542078,2,1.0,3.63247519542078
"t00059(0,0)",3.6324751954207812,2,1.0,3.6324751954207812
"t00060(0,0)",3.6333893881413544,1,1.0,3.6333893881413544
"t00061(0,0)",3.6335933381527568,2,1.0,3.6335933381527568
"t00062(0,0)",3.6335933381527585,2,1.0,3.6335933381527585
"t00063(0,0)",3.6336142293115765,2,1.0,3.6336142293115765
"t00064(0,0)",3.6351078332453626,2,1.0,3.6351078332453626
"t00065(0,0)",3.6351078332453604,2,1.0,3.6351078332453604
"t00066(0,0)",3.63539295118277,2,1.0,3.63539295118277
"t00067(0,0)",3.6353929511827716,2,1.0,3.6353929511827716
"t00068(0,0)",3.636537438773794,2,1.0,3.636537438773794
"t00069(0,0)",3.636537438773794,2,1.0,3.636537438773794
"t00070(0,0)",3.636600267257545,2,1.0,3.636600267257545
"t00071(0,0)",3.636600267257545,2,1.0,3.636600267257545
"t00072(0,0)",3.6371396515996506,2,1.0,3.6371396515996506
"t00073(0,0)",3.6371396515996506,2,1.0,3.6371396515996506
"t00074(0,0)",3.6376042169401646,1,1.0,3.6376042169401646
"t00075(0,0)",3.637639443418779,1,1.0,3.637639443418779
"t00076(0,0)",3.637719525467954,1,1.0,3.637719525467954
"t00077(0,0)",3.6377651306463874,1,1.0,3.6377651306463874
"t00078(0,0)",3.6378003698048738,2,1.0,3.6378003698048738
"t00079(0,0)",3.637800369804869,2,1.0,3.637800369804869
"t00080(0,0)",3.6382375587275138,1,1.0,3.6382375587275138
"t00081(0,0)",3.638265482917931,2,1.0,3.638265482917931
"t00082(0,0)",3.638265482917933,2,1.0,3.638265482917933
"t00083(0,0)",3.6382789860515192,2,1.0,3.6382789860515192
"t00084(0,0)",3.6382789860515214,2,1.0,3.6382789860515214
"t00085(0,0)",3.63837700385076,1,1.0,3.63837700385076
"t00086(0,0)",3.63843097096861,2,1.0,3.63843097096861
"t00087(0,0)",3.638430970968611,2,1.0,3.638430970968611
"t00088(0,0)",3.639017420779532,2,1.0,3.639017420779532
"t00089(0,0)",3.6390174207795343,2,1.0,3.6390174207795343
"t00090(0,0)",3.63938668713674,2,1.0,3.63938668713674
"t00091(0,0)",3.6393866871367426,2,1.0,3.6393866871367426
"t00092(0,0)",3.63950055360621,2,1.0,3.63950055360621
"t00093(0,0)",3.6395005536062124,2,1.0,3.6395005536062124
"t00094(0,0)",3.6397196504889466,1,1.0,3.6397196504889466
"t00095(0,0)",3.6397977400145436,2,1.0,3.6397977400145436
"t00096(0,0)",3.6397977400145427,2,1.0,3.6397977400145427
"t00097(0,0)",3.639828520293013,2,1.0,3.639828520293013
"t00098(0,0)",3.640592224262008,1,1.0,3.640592224262008
"t00099(0,0)",3.6406466313418266,2,1.0,3.6406466313418266
"t00100(0,0)",3.6406818844480044,2,1.0,3.6406818844480044
"t00101(0,0)",3.640681884448003,2,1.0,3.640681884448003
"t00102(0,0)",3.641056543030752,2,1.0,3.641056543030752
"t00103(0,0)",3.6410565430307513,2,1.0,3.6410565430307513
"t00104(0,0)",3.641208957163703,2,1.0,3.641208957163703
"t00105(0,0)",3.6412089571637036,2,1.0,3.6412089571637036
"t00106(0,0)",3.641492010880731,2,1.0,3.641492010880731
"t00107(0,0)",3.641492010880727,2,1.0,3.641492010880727
"t00108(0,0)",3.642054148278519,2,1.0,3.642054148278519
"t00109(0,0)",3.6420541482785156,2,1.0,3.6420541482785156
"t00110(0,0)",3.6422669304346504,1,1.0,3.6422669304346504
"t00111(0,0)",3.6423260001268027,1,1.0,3.6423260001268027
"t00112(0,0)",3.6423463390399307,2,1.0,3.6423463390399307
"t00113(0,0)",3.6423463390399284,2,1.0,3.6423463390399284
"t00114(0,0)",3.6425782888630676,2,1.0,3.6425782888630676
"t00115(0,0)",3.6425782888630662,2,1.0,3.6425782888630662
"t00116(0,0)",3.64266080952815,2,1.0,3.64266080952815
"t00117(0,0)",3.6426608095281514,2,1.0,3.6426608095281514
"t00118(0,0)",3.6430335337913426,2,1.0,3.6430335337913426
"t00119(0,0)",3.6430335337913404,2,1.0,3.6430335337913404
"t00120(0,0)",3.6432888142085402,1,1.0,3.6432888142085402
"t00121(0,0)",3.643383595837549,2,1.0,3.643383595837549
"t00122(0,0)",3.6433835958375527,2,1.0,3.6433835958375527
"t00123(0,0)",3.643393394513944,1,1.0,3.643393394513944
"t00124(0,0)",3.6434772551816232,2,1.0,3.6434772551816232
"t00125(0,0)",3.643516463793997,1,1.0,3.643516463793997
"t00126(0,0)",3.6438045863198374,2,1.0,3.6438045863198374
"t00127(0,0)",3.6438045863198347,2,1.0,3.6438045863198347
"t00128(0,0)",3.644445474706597,1,1.0,3.644445474706597
"t00129(0,0)",3.644518448780792,1,1.0,3.644518448780792
"t00130(0,0)",3.6445343766201668,2,1.0,3.6445343766201668
"t00131(0,0)",3.6445343766201685,2,1.0,3.6445343766201685
"t00132(0,0)",3.644871617015075,1,1.0,3.644871617015075
"t00133(0,0)",3.6449529833144503,1,1.0,3.6449529833144503
"t00134(0,0)",3.6454499280568475,2,1.0,3.6454499280568475
"t00135(0,0)",3.6454499280568435,2,1.0,3.6454499280568435
"t00136(0,0)",3.645484478522419,2,1.0,3.645484478522419
"t00137(0,0)",3.6454844785224174,2,1.0,3.6454844785224174
"t00138(0,0)",3.645856983061453,2,1.0,3.645856983061453
"t00139(0,0)",3.645856983061455,2,1.0,3.645856983061455
"t00140(0,0)",3.6460110260797234,2,1.0,3.6460110260797234
"t00141(0,0)",3.6460110260797185,2,1.0,3.6460110260797185
"t00142(0,0)",3.6460259994710515,1,1.0,3.6460259994710515
"t00143(0,0)",3.646037654769488,2,1.0,3.646037654769488
"t00144(0,0)",3.646037654769489,2,1.0,3.646037654769489
"t00145(0,0)",3.6460857018410913,1,1.0,3.6460857018410913
"t00146(0,0)",3.646110112355344,1,1.0,3.646110112355344
"t00147(0,0)",3.6461547433547326,1,1.0,3.6461547433547326
"t00148(0,0)",3.6463559915647688,2,1.0,3.6463559915647688
"t00149(0,0)",3.646357402720027,2,1.0,3.646357402720027
"t00150(0,0)",3.646357402720027,2,1.0,3.646357402720027
"t00151(0,0)",3.6464322591375598,1,1.0,3.6464322591375598
"t00152(0,0)",3.646604882838025,2,1.0,3.646604882838025
"t00153(0,0)",3.6466048828380284,2,1.0,3.6466048828380284
"t00154(0,0)",3.6467577965466997,1,1.0,3.6467577965466997
"t00155(0,0)",3.6468229552900757,2,1.0,3.6468229552900757
"t00156(0,0)",3.646822955290076,2,1.0,3.646822955290076
"t00157(0,0)",3.6468229552900757,2,1.0,3.6468229552900757
"t00158(0,0)",3.6468229552900735,2,1.0,3.6468229552900735
"t00159(0,0)",3.646825097481043,1,1.0,3.646825097481043
"t00160(0,0)",3.646993492522011,1,1.0,3.646993492522011
"t00161(0,0)",3.647025669351386,1,1.0,3.647025669351386
"t00162(0,0)",3.647167793426673,2,1.0,3.647167793426673
"t00163(0,0)",3.6471677934266746,2,1.0,3.6471677934266746
"t00164(0,0)",3.6474595404234345,2,1.0,3.6474595404234345
"t00165(0,0)",3.6474595404234327,2,1.0,3.6474595404234327
"t00166(0,0)",3.647496676618627,2,1.0,3.647496676618627
"t00167(0,0)",3.647496676618628,2,1.0,3.647496676618628
"t00168(0,0)",3.6476508328281607,1,1.0,3.6476508328281607
"t00169(0,0)",3.647716048368065,2,1.0,3.647716048368065
"t00170(0,0)",3.648047127170108,1,1.0,3.648047127170108
"t00171(0,0)",3.648103521650451,2,1.0,3.648103521650451
"t00172(0,0)",3.64813989823708,1,1.0,3.64813989823708
"t00173(0,0)",3.6481549977890597,2,1.0,3.6481549977890597
"t00174(0,0)",3.648154997789062,2,1.0,3.648154997789062
"t00175(0,0)",3.6481958138749495,2,1.0,3.6481958138749495
"t00176(0,0)",3.648195813874948,2,1.0,3.648195813874948
"t00177(0,0)",3.648201323440452,1,1.0,3.648201323440452
"t00178(0,0)",3.6486824872689567,2,1.0,3.6486824872689567
"t00179(0,0)",3.6486824872689563,2,1.0,3.6486824872689563
"t00180(0,0)",3.6487188009732363,1,1.0,3.6487188009732363
"t00181(0,0)",3.6487671947324074,1,1.0,3.6487671947324074
"t00182(0,0)",3.6488112596171924,2,1.0,3.6488112596171924
"t00183(0,0)",3.6488112596171924,2,1.0,3.6488112596171924
"t00184(0,0)",3.648935573030225,2,1.0,3.648935573030225
"t00185(0,0)",3.648935573030225,2,1.0,3.648935573030225
"t00186(0,0)",3.6489490300281298,2,1.0,3.6489490300281298
"t00187(0,0)",3.64894903002813,2,1.0,3.64894903002813
"t00188(0,0)",3.6491992915692397,2,1.0,3.6491992915692397
"t00189(0,0)",3.649199291569238,2,1.0,3.649199291569238
"t00190(0,0)",3.649199376642802,1,1.0,3.649199376642802
"t00191(0,0)",3.6492468494211545,1,1.0,3.6492468494211545
"t00192(0,0)",3.649586040451241,2,1.0,3.649586040451241
"t00193(0,0)",3.6495860404512417,2,1.0,3.6495860404512417
"t00194(0,0)",3.649696464256887,1,1.0,3.649696464256887
"t00195(0,0)",3.649740734111655,1,1.0,3.649740734111655
"t00196(0,0)",3.649837029006616,2,1.0,3.649837029006616
"t00197(0,0)",3.649837029006612,2,1.0,3.649837029006612
"t00198(0,0)",3.6498602483331566,1,1.0,3.6498602483331566
"t00199(0,0)",3.6499081982078425,1,1.0,3.6499081982078425
"t00200(0,0)",3.6499170279061395,2,1.0,3.6499170279061395
"t00201(0,0)",3.649917027906139,2,1.0,3.649917027906139
"t00202(0,0)",3.649938189500849,2,1.0,3.649938189500849
"t00203(0,0)",3.6499381895008502,2,1.0,3.6499381895008502
"t00204(0,0)",3.6502256901174825,1,1.0,3.6502256901174825
"t00205(0,0)",3.6502328514193607,2,1.0,3.6502328514193607
"t00206(0,0)",3.6502635938942363,2,1.0,3.6502635938942363
"t00207(0,0)",3.650272994355184,1,1.0,3.650272994355184
"t00208(0,0)",3.650391323194643,2,1.0,3.650391323194643
"t00209(0,0)",3.6503913231946425,2,1.0,3.6503913231946425
"t00210(0,0)",3.6506098406132477,1,1.0,3.6506098406132477
"t00211(0,0)",3.6506520692283377,2,1.0,3.6506520692283377
"t00212(0,0)",3.6506520692283377,2,1.0,3.6506520692283377
"t00213(0,0)",3.6506534498697616,1,1.0,3.6506534498697616
"t00214(0,0)",3.6507823546083253,2,1.0,3.6507823546083253
"t00215(0,0)",3.650782354608323,2,1.0,3.650782354608323
"t00216(0,0)",3.651007655091211,2,1.0,3.651007655091211
"t00217(0,0)",3.6510076550912096,2,1.0,3.6510076550912096
"t00218(0,0)",3.651078570856222,1,1.0,3.651078570856222
"t00219(0,0)",3.6510985412769714,1,1.0,3.6510985412769714
"t00220(0,0)",3.651141269028504,2,1.0,3.651141269028504
"t00221(0,0)",3.651141269028507,2,1.0,3.651141269028507
"t00222(0,0)",3.6512551724225117,2,1.0,3.6512551724225117
"t00223(0,0)",3.6512551724225117,2,1.0,3.6512551724225117
"t00224(0,0)",3.651271720874766,2,1.0,3.651271720874766
"t00225(0,0)",3.651297573348961,1,1.0,3.651297573348961
"t00226(0,0)",3.6513249304739634,2,1.0,3.6513249304739634
"t00227(0,0)",3.651324930473964,2,1.0,3.651324930473964
"t00228(0,0)",3.651401396067546,1,1.0,3.651401396067546
"t00229(0,0)",3.651436547090369,2,1.0,3.651436547090369
"t00230(0,0)",3.65143654709037,2,1.0,3.65143654709037
"t00231(0,0)",3.6514367185530276,1,1.0,3.6514367185530276
"t00232(0,0)",3.651459525386672,1,1.0,3.651459525386672
"t00233(0,0)",3.651497850494124,1,1.0,3.651497850494124
"t00234(0,0)",3.6517928154320387,2,1.0,3.6517928154320387
"t00235(0,0)",3.6517928154320405,2,1.0,3.6517928154320405
"t00236(0,0)",3.6518182582595857,2,1.0,3.6518182582595857
"t00237(0,0)",3.651818258259585,2,1.0,3.651818258259585
"t00238(0,0)",3.6518220468140905,1,1.0,3.6518220468140905
"t00239(0,0)",3.651854297684685,1,1.0,3.651854297684685
"t00240(0,0)",3.6518814090543517,2,1.0,3.6518814090543517
"t00241(0,0)",3.651881409054354,2,1.0,3.651881409054354
"t00242(0,0)",3.651940289821116,1,1.0,3.651940289821116
"t00243(0,0)",3.651975295498254,1,1.0,3.651975295498254
"t00244(0,0)",3.652279170598467,1,1.0,3.652279170598467
"t00245(0,0)",3.6522948391016627,1,1.0,3.6522948391016627
"t00246(0,0)",3.652437991025855,1,1.0,3.652437991025855
"t00247(0,0)",3.652457204435987,2,1.0,3.652457204435987
"t00248(0,0)",3.6524572044359833,2,1.0,3.6524572044359833
"t00249(0,0)",3.652458425202558,2,1.0,3.652458425202558
"t00250(0,0)",3.6526442848356475,1,1.0,3.6526442848356475
"t00251(0,0)",3.6526682086541946,1,1.0,3.6526682086541946
"t00252(0,0)",3.6528927853103985,1,1.0,3.6528927853103985
"t00253(0,0)",3.6529188307247376,1,1.0,3.6529188307247376
"t00254(0,0)",3.6529460012764576,2,1.0,3.6529460012764576
"t00255(0,0)",3.652972132858006,1,1.0,3.652972132858006
"t00256(0,0)",3.6530400698440197,2,1.0,3.6530400698440197
"t00257(0,0)",3.6530400698440175,2,1.0,3.6530400698440175
"t00258(0,0)",3.6530712118469935,2,1.0,3.6530712118469935
"t00259(0,0)",3.653071211846995,2,1.0,3.653071211846995
"t00260(0,0)",3.6530793447369994,2,1.0,3.6530793447369994
"t00261(0,0)",3.653079344736998,2,1.0,3.653079344736998
"t00262(0,0)",3.6533824378848663,2,1.0,3.6533824378848663
"t00263(0,0)",3.653382437884868,2,1.0,3.653382437884868
"t00264(0,0)",3.6534506246880083,1,1.0,3.6534506246880083
"t00265(0,0)",3.653466936760021,1,1.0,3.653466936760021
"t00266(0,0)",3.653580236730293,2,1.0,3.653580236730293
"t00267(0,0)",3.653580236730293,2,1.0,3.653580236730293
"t00268(0,0)",3.6535903551387983,1,1.0,3.6535903551387983
"t00269(0,0)",3.653616467518279,1,1.0,3.653616467518279
"t00270(0,0)",3.6536538346710423,2,1.0,3.6536538346710423
"t00271(0,0)",3.6536538346710454,2,1.0,3.6536538346710454
"t00272(0,0)",3.6538299020328973,1,1.0,3.6538299020328973
"t00273(0,0)",3.653855001657726,2,1.0,3.653855001657726
"t00274(0,0)",3.6539701981555637,2,1.0,3.6539701981555637
"t00275(0,0)",3.6539701981555646,2,1.0,3.6539701981555646
"t00276(0,0)",3.654155647882097,1,1.0,3.654155647882097
"t00277(0,0)",3.6541740026922036,1,1.0,3.6541740026922036
"t00278(0,0)",3.6541848712281406,1,1.0,3.6541848712281406
"t00279(0,0)",3.6542079026313,1,1.0,3.6542079026313
"t00280(0,0)",3.65433527773261,1,1.0,3.65433527773261
"t00281(0,0)",3.654348419057919,1,1.0,3.654348419057919
"t00282(0,0)",3.654546099926236,2,1.0,3.654546099926236
"t00283(0,0)",3.654546099926237,2,1.0,3.654546099926237
"t00284(0,0)",3.6546190259466567,2,1.0,3.6546190259466567
"t00285(0,0)",3.6546190259466584,2,1.0,3.6546190259466584
"t00286(0,0)",3.6547731356748865,2,1.0,3.6547731356748865
"t00287(0,0)",3.6547731356748865,2,1.0,3.6547731356748865
"t00288(0,0)",3.654798531489803,2,1.0,3.654798531489803
"t00289(0,0)",3.65481158916081,1,1.0,3.65481158916081
"t00290(0,0)",3.654920972989584,2,1.0,3.654920972989584
"t00291(0,0)",3.6549408246505735,1,1.0,3.6549408246505735
"t00292(0,0)",3.6551105031925277,2,1.0,3.6551105031925277
"t00293(0,0)",3.6551105031925255,2,1.0,3.6551105031925255
"t00294(0,0)",3.6551184020452303,1,1.0,3.6551184020452303
"t00295(0,0)",3.6551186045740933,1,1.0,3.6551186045740933
"t00296(0,0)",3.6551346849378326,2,1.0,3.6551346849378326
"t00297(0,0)",3.6551376741110797,2,1.0,3.6551376741110797
"t00298(0,0)",3.655381648429229,2,1.0,3.655381648429229
"t00299(0,0)",3.655395943890859,1,1.0,3.655395943890859
"t00300(0,0)",3.655435934575717,2,1.0,3.655435934575717
"t00301(0,0)",3.655435934575715,2,1.0,3.655435934575715
"t00302(0,0)",3.6556496393278124,2,1.0,3.6556496393278124
"t00303(0,0)",3.6556496393278075,2,1.0,3.6556496393278075
"t00304(0,0)",3.6560280189501597,1,1.0,3.6560280189501597
"t00305(0,0)",3.6560398744471616,1,1.0,3.6560398744471616
"t00306(0,0)",3.6561573910146845,1,1.0,3.6561573910146845
"t00307(0,0)",3.6561661937604177,1,1.0,3.6561661937604177
"t00308(0,0)",3.656174137021007,1,1.0,3.656174137021007
"t00309(0,0)",3.6561868522824073,2,1.0,3.6561868522824073
"t00310(0,0)",3.656281361169871,2,1.0,3.656281361169871
"t00311(0,0)",3.6562813611698735,2,1.0,3.6562813611698735
"t00312(0,0)",3.656389702648325,1,1.0,3.656389702648325
"t00313(0,0)",3.656400989539625,1,1.0,3.656400989539625
"t00314(0,0)",3.656406969516883,2,1.0,3.656406969516883
"t00315(0,0)",3.65642075298519,1,1.0,3.65642075298519
"t00316(0,0)",3.6570988928944637,2,1.0,3.6570988928944637
"t00317(0,0)",3.6570988928944645,2,1.0,3.6570988928944645
"t00318(0,0)",3.657677503743236,1,1.0,3.657677503743236
"t00319(0,0)",3.6576851582823737,1,1.0,3.6576851582823737
"t00320(0,0)",3.8087923408573694,1,1.0,3.8087923408573694
"t00321(0,0)",3.909858237133136,1,1.0,3.909858237133136
"t00322(0,0)",3.909858237133137,1,1.0,3.909858237133137
"t00323(0,0)",3.931807808420168,1,1.0,3.931807808420168
"t00324(0,0)",3.9454493458175834,1,1.0,3.9454493458175834
"t00325(0,0)",3.950069935954142,1,1.0,3.950069935954142
"t00326(0,0)",3.966147613535822,2,1.0,3.966147613535822
"t00327(0,0)",3.971888267106195,1,1.0,3.971888267106195
"t00328(0,0)",3.9725955761583323,1,1.0,3.9725955761583323
"t00329(0,0)",3.980767925434491,1,1.0,3.980767925434491
"t00330(0,0)",3.98319973470008,1,1.0,3.98319973470008
"t00331(0,0)",3.9845765563138262,1,1.0,3.9845765563138262
"t00332(0,0)",3.9924595444784,1,1.0,3.9924595444784
"t00333(0,0)",3.9924595444784012,1,1.0,3.9924595444784012
"t00334(0,0)",3.9964565556459264,1,1.0,3.9964565556459264
"t00335(0,0)",3.9970919855533844,2,1.0,3.9970919855533844
"o9_00000(0,0)",3.476173989238985,2,1.0,3.476173989238985
"o9_00001(0,0)",3.476173989238987,2,1.0,3.476173989238987
"o9_00002(0,0)",3.5433303067961637,1,1.0,3.5433303067961637
"o9_00003(0,0)",3.5448229931598876,1,1.0,3.5448229931598876
"o9_00004(0,0)",3.5822423709354383,2,1.0,3.5822423709354383
"o9_00005(0,0)",3.582242370935437,2,1.0,3.582242370935437
"o9_00006(0,0)",3.5875270492009017,2,1.0,3.5875270492009017
"o9_00007(0,0)",3.5875270492009004,2,1.0,3.5875270492009004
"o9_00008(0,0)",3.5954786535501695,2,1.0,3.5954786535501695
"o9_00009(0,0)",3.595754062405442,1,1.0,3.595754062405442
"o9_00010(0,0)",3.599119890941395,2,1.0,3.599119890941395
"o9_00011(0,0)",3.599119890941395,2,1.0,3.599119890941395
"o9_00012(0,0)",3.6051589909154034,2,1.0,3.6051589909154034
"o9_00013(0,0)",3.6051589909154043,2,1.0,3.6051589909154043
